0.0,0.0
1.599999971922672e-12,0.0
3.199999943845344e-12,0.0
6.399999887690688e-12,0.0
1.2799999775381377e-11,0.0
2.5599999550762753e-11,0.0
4.52750158895481e-11,0.0
7.454923257159493e-11,0.0
1.1361173257159494e-10,0.0
1.5267423257159495e-10,0.0
1.9173673257159494e-10,0.0
2.3079923257159492e-10,0.0
2.698617325715949e-10,0.0
3.089242325715949e-10,0.0
3.479867325715949e-10,0.0
3.870492325715949e-10,0.0
4.2611173257159486e-10,0.0
5.042367325715948e-10,0.0
5.823617325715949e-10,0.0
6.60486732571595e-10,0.0
6.99549232571595e-10,0.0
7.386117325715951e-10,0.0
7.776742325715951e-10,0.0
8.167367325715952e-10,0.0
8.557992325715952e-10,0.0
8.948617325715952e-10,0.0
9.339242325715952e-10,0.0
9.729867325715952e-10,0.0
1.0120492325715953e-09,0.0
1.0511117325715953e-09,0.00048343988601118326
1.0901742325715953e-09,0.003356281900778413
1.1292367325715954e-09,0.010880573652684689
1.1682992325715954e-09,0.02356589213013649
1.2073617325715954e-09,0.04067428037524223
1.2464242325715955e-09,0.06146928668022156
1.2854867325715955e-09,0.08534672111272812
1.3245492325715956e-09,0.11180156469345093
1.3636117325715956e-09,0.14041286706924438
1.4026742325715956e-09,0.17082853615283966
1.4417367325715957e-09,0.202753946185112
1.4807992325715957e-09,0.2359425574541092
1.5198617325715958e-09,0.2701881229877472
1.5589242325715958e-09,0.30531802773475647
1.5979867325715958e-09,0.34118789434432983
1.676111732571596e-09,0.4146839380264282
1.754236732571596e-09,0.49017080664634705
1.793299232571596e-09,0.5297819375991821
1.832361732571596e-09,0.572268545627594
1.910486732571596e-09,0.66680908203125
1.949549232571596e-09,0.7176043391227722
1.977223465143192e-09,0.7439855337142944
2e-09,0.7865355610847473
2.0068329604570427e-09,0.7865355610847473
2.0159435743997658e-09,0.7945902943611145
2.0341648022852124e-09,0.8275353312492371
2.0706072580561056e-09,0.8878148198127747
2.1096697580561057e-09,0.9453635215759277
2.1487322580561057e-09,1.003859281539917
2.1877947580561058e-09,1.0631649494171143
2.226857258056106e-09,1.1231483221054077
2.265919758056106e-09,1.1836987733840942
2.304982258056106e-09,1.239789366722107
2.344044758056106e-09,1.2928375005722046
2.383107258056106e-09,1.3482606410980225
2.422169758056106e-09,1.4097812175750732
2.461232258056106e-09,1.482722520828247
2.500294758056106e-09,1.5556588172912598
2.539357258056106e-09,1.6227513551712036
2.578419758056106e-09,1.6916651725769043
2.6565447580561062e-09,1.8346219062805176
2.6956072580561063e-09,1.9055631160736084
2.7346697580561063e-09,1.9826135635375977
2.7737322580561064e-09,2.064734697341919
2.8127947580561064e-09,2.1451525688171387
2.8518572580561064e-09,2.22414231300354
2.8909197580561065e-09,2.30380916595459
2.9299822580561065e-09,2.3840079307556152
2.9690447580561066e-09,2.4645657539367676
3.0081072580561066e-09,2.5423667430877686
3.0471697580561066e-09,2.617184638977051
3.0862322580561067e-09,2.6908183097839355
3.1252947580561067e-09,2.7640810012817383
3.1643572580561068e-09,2.840254068374634
3.242482258056107e-09,2.974853515625
3.320607258056107e-09,3.0854623317718506
3.359669758056107e-09,3.136075496673584
3.398732258056107e-09,3.183565855026245
3.437794758056107e-09,3.2318172454833984
3.476857258056107e-09,3.2815589904785156
3.515919758056107e-09,3.3294754028320312
3.554982258056107e-09,3.3751699924468994
3.6331072580561072e-09,3.464747190475464
3.7112322580561073e-09,3.5520951747894287
3.750294758056107e-09,3.5936760902404785
3.789357258056107e-09,3.6317520141601562
3.828419758056107e-09,3.667151927947998
3.867482258056106e-09,3.7066173553466797
3.9456072580561055e-09,3.7784392833709717
4.023732258056105e-09,3.827461004257202
4.062794758056104e-09,3.849195957183838
4.179982258056103e-09,3.903593063354492
4.219044758056103e-09,3.9185664653778076
4.2581072580561025e-09,3.934133529663086
4.297169758056102e-09,3.9494736194610596
4.336232258056102e-09,3.964322566986084
4.375294758056101e-09,3.9788784980773926
4.414357258056101e-09,3.993989944458008
4.453419758056101e-09,4.009833812713623
4.4924822580561e-09,4.023431777954102
4.5706072580560995e-09,4.0387067794799805
4.609669758056099e-09,4.042985439300537
4.648732258056099e-09,4.044319152832031
4.726857258056098e-09,4.03591775894165
4.765919758056098e-09,4.028350830078125
4.804982258056097e-09,4.020346641540527
4.844044758056097e-09,4.009523868560791
4.8831072580560965e-09,3.9945919513702393
4.922169758056096e-09,3.9788923263549805
4.961232258056096e-09,3.964655876159668
5.000294758056095e-09,3.950883388519287
5.039357258056095e-09,3.936753749847412
5.078419758056095e-09,3.922407388687134
5.117482258056094e-09,3.909268856048584
5.156544758056094e-09,3.8981800079345703
5.1956072580560935e-09,3.886732578277588
5.234669758056093e-09,3.872572660446167
5.273732258056093e-09,3.855916738510132
5.312794758056092e-09,3.8389651775360107
5.390919758056092e-09,3.8088574409484863
5.429982258056091e-09,3.79312801361084
5.469044758056091e-09,3.7770607471466064
5.5081072580560905e-09,3.761765480041504
